forest_type,mean_biomass,median_biomass,mean_severity,median_severity,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
3,128.8181818181818,130,-2945.634343927557,-2915.986328125,114.5,151.5,543.7636363636364,-0.382169193135131,-0.8905652461943888,0.47345015001666063,11,5170
1,124.33333333333333,113.5,-2944.2059224446616,-3127.0845947265625,98.75,157,1289.1515151515152,0.25953410532588506,-1.473026235306119,0.21476886776448673,12,5170
3,111.67857142857143,105.5,-2692.0455191476003,-2364.0208740234375,71,153.25,2110.818783068783,0.029163754458858954,-1.306629326258287,0.10167958252205991,28,5171
1,106.15384615384616,97.5,-3449.6708702674277,-3395.13671875,79.5,134.5,1152.6953846153847,0.25912533331337734,-1.2042995195952477,0.06443204141957688,26,5171
2,98.11111111111111,105.5,-3027.1578165690103,-2982.6702880859375,57,126.75,1961.4968553459119,-0.05170915538707713,-1.0632572394740467,0.1139313488878151,54,5171
2,107.125,130.5,-3709.8402404785156,-3667.3831787109375,44.5,148.25,3301.5535714285716,-0.3870999786455987,-2.0105294425578637,0.07094088423465243,8,5172
3,68.5,82,-3215.936767578125,-3004.330078125,53.5,97,1891.6666666666667,-1.4012793513110118,1.6047513439034313,NA,4,5172
1,76.25,80,-3034.8792724609375,-2957.748046875,70.25,86,282.9166666666667,-1.1481616072668452,1.3818137649363078,NA,4,5172
1,122.41666666666667,118.5,-2637.11203511556,-2738.0596923828125,81.5,151.5,2999.9927536231885,0.6530546334910302,0.2113778787090578,0.4660649787876512,24,5173
3,100.48387096774194,89,-2831.840611611643,-2952.947021484375,72.5,126,1684.5247311827957,0.9023913587423121,1.30176097869808,0.06351310175869149,31,5173
2,103.56944444444444,102.5,-2874.890560574002,-2852.8831787109375,73,131.25,1953.5444053208137,0.39817523402898447,0.016846839426961982,0.39658811748545364,72,5173
1,174.43478260869566,178,-1761.082126783288,-1682.79052734375,146,207.5,1948.4387351778655,-0.7242987435214037,-0.20716924205387352,0.19807222837418856,23,5174
3,NA,83,-1523.752685546875,-1523.752685546875,83,83,NA,NA,NA,NA,1,5174
3,113.21505376344086,103,-2507.619932769447,-2396.161865234375,69,151,3570.1923796166434,0.47178607254416455,-0.2720906279878667,0.09333035542484776,93,5175
1,121.27272727272727,94,-2635.6933038884945,-2359.59765625,67.5,182.5,4368.218181818182,0.3230323462469473,-1.6451776945434669,0.16892490383972955,11,5175
2,86.33267716535433,78.5,-2837.103493637926,-2770.4906005859375,46,119,2889.394038578018,0.7209858796149886,0.08671698068449021,1.962588218279906e-13,508,5175
2,64.43273092369478,52,-2714.593584972213,-2631.0089111328125,27,90,2368.500997961696,1.3155109673623357,1.905155011115355,3.7e-24,996,5176
1,111.73076923076923,106,-2225.149113581731,-2166.1708984375,72,148.25,3071.4555052790347,0.8088927057479605,0.8496961436050245,0.06449141715663256,52,5176
3,91.28813559322033,85,-2273.155547578456,-2179.8154296875,47,127,3195.831278890601,0.8971599068655389,0.8245708479063261,2.395827050403478e-5,177,5176
1,115.89285714285714,135.5,-2983.571555001395,-2935.496826171875,60.5,157.75,3004.617724867725,-0.33720449382242335,-1.2868355686762378,0.012779107088976204,28,5177
2,75.05263157894737,67.5,-3489.1891222502054,-3569.0267333984375,35,100.5,2324.0505263157893,1.1492310473966771,2.107253883274479,0.0014020979023577898,76,5177
3,132.72222222222223,89,-2654.466701931424,-2697.325927734375,58.5,219.25,8474.09477124183,0.3396165303166497,-1.5683929517660935,0.012787079597130963,18,5177
3,83.53846153846153,83,-2567.8765986515928,-2495.3690185546875,49.25,108,1922.0965309200603,0.45261843692167125,-0.6713233856422134,0.04447566278625217,52,5178
2,60.057377049180324,52,-3446.5940056472527,-3268.902099609375,22,84.25,2136.054307495109,0.9917482722806815,0.43841032863146034,3.930112201133976e-16,244,5178
1,109.55737704918033,107,-3030.3684001985143,-2908.4912109375,77,143,2359.117486338798,0.06729335280927182,-0.569409653499254,0.6359014161746439,61,5178
1,89.53125,75,-2785.7093982696533,-2870.7867431640625,51.5,117.5,2510.7291666666665,0.8508900692138751,0.23955623501110865,9.430933712136508e-4,64,5179
3,NA,113,-3465.318603515625,-3465.318603515625,113,113,NA,NA,NA,NA,1,5179
1,82.16666666666667,74.5,-2392.1268242730034,-2412.9876708984375,29,136.5,3430.8529411764707,0.32386404867922486,-1.4279344480829068,0.08283975397907734,18,5180
1,94.5,86,-3294.9293823242188,-3228.1605224609375,68,115,1329.7272727272727,0.5677875507112176,-0.6397982036187677,0.3707692927790626,12,5181
1,64.03361344537815,52,-3333.76940097328,-3223.710205078125,32,94.5,1839.5751317476143,0.8488854950880845,0.020028385658776647,3.3307979912842256e-7,119,5182
1,62.28,52,-3146.8895182291667,-3033.301025390625,41,79,1063.6637837837839,1.2063444424878587,1.3562262397146967,1.1907303951886655e-5,75,5183
2,68,67,-3362.0364990234375,-3466.1865234375,61,77,362.6666666666667,-0.2114223438451206,0.9841458964100351,NA,7,5183
3,76,73,-3188.9994303385415,-3330.24365234375,66,84.5,349,0.7040030571794693,NA,NA,3,5183
1,18.727272727272727,18,-3794.6764692826705,-3625.239013671875,9.5,25.5,119.21818181818182,0.572436496858733,-0.32276398175951365,0.7202388951985086,11,5184
1,30.2,29,-2891.37802734375,-2027.275390625,26,33.5,48.4,0.4894283981928524,-0.4468534220600331,0.7114973512160854,10,5185
1,34.01428571428571,20.5,-3230.18726109096,-3046.086669921875,7,56.25,1199.3523124357657,1.448451951325347,2.0316824072075446,1.703141252923781e-17,140,5186
2,31.5,30,-4564.730041503906,-4701.327880859375,28.75,32.75,20.333333333333332,1.5705422412411907,2.4170921795216347,NA,4,5186
3,NA,24,-2228.705078125,-2228.705078125,24,24,NA,NA,NA,NA,1,5186
1,65.1951219512195,55,-3284.8030142435214,-3168.4892578125,40,81,1210.6609756097562,1.153319717490506,0.5293647458709125,8.249215352697623e-5,41,5187
1,80.75,70,-3181.0339317321777,-2929.8206787109375,46.5,104.75,1811.3015873015872,0.7242315453784177,-0.2861827992031277,0.0022925180213723547,64,5188
1,72.28318584070796,42,-2665.107368941856,-2635.1083984375,6,138,4750.294089759797,0.3705269647610668,-1.4972033196754437,2.0388614290917683e-18,113,5189
3,20,2,-2101.6672119140626,-2207.722900390625,1,31,798,1.347558700813532,0.7956498388829214,NA,5,5189
1,34.20318725099602,20,-1838.1585423442948,-1826.0843505859375,7,48.5,1547.3385498007967,2.1021280909640434,5.181261213323144,3.7e-24,251,5190
3,NA,47.5,-2188.93115234375,-2188.93115234375,44.25,50.75,NA,NA,NA,NA,2,5190
1,45.16981132075472,36,-2411.646351940227,-2413.115966796875,19.5,63.5,1103.2811081920229,0.9581615289768596,0.05627052185972025,1.6074300007139449e-12,159,5191
3,NA,99,-2709.2119140625,-2709.2119140625,99,99,NA,NA,NA,NA,1,5191
1,37.44444444444444,35.5,-4757.435356987848,-5475.837890625,29,47,192.73202614379085,0.22155188480297097,-0.9908708758341678,0.5226563088503307,18,5192
1,48.83870967741935,27,-3402.0750850554437,-3170.8701171875,14,75,2886.4064516129033,1.4411424141691527,1.188147070181214,4.453855916152849e-6,31,5193
3,NA,66,-2991.684814453125,-2991.684814453125,66,66,NA,NA,NA,NA,1,5193
2,NA,68,-4115.4423828125,-4115.4423828125,68,68,NA,NA,NA,NA,1,5193
1,69.39473684210526,37.5,-2688.87160130551,-2689.9686279296875,18.25,118.5,4991.758890469417,1.2120007148794532,0.39299914172065725,6.899861421544541e-7,38,5194
2,NA,73.5,-2890.9281616210938,-2890.9281616210938,71.25,75.75,NA,NA,NA,NA,2,5194
3,162.33333333333334,180,-2614.3540852864585,-2731.9619140625,142,191.5,2684.3333333333335,-1.3560254235724594,NA,NA,3,5194
3,NA,69,-3573.8409423828125,-3573.8409423828125,47.5,90.5,NA,NA,NA,NA,2,5195
1,50.924528301886795,47,-3059.8141974683076,-3018.22314453125,13,80,1587.7634252539913,0.5138651885094111,-0.7280318740410321,0.0051937625678171555,53,5195
3,89,92,-3590.5188802083335,-3415.162109375,86,93.5,63,-1.4578629673213048,NA,NA,3,5196
2,51,45,-1952.5487874348958,-1816.2089233398438,37.25,49.75,634.4,1.9492801041502201,4.234161340798824,NA,6,5196
1,49,33.5,-3991.519088745117,-4115.4088134765625,19.5,73.5,1912.2857142857142,1.077658098424572,0.5560458845560929,0.3178173445427167,8,5196
1,84.04411764705883,85,-3407.7602057363474,-3304.412841796875,48,120,2311.6442404971817,0.023875184557050982,-0.6725037489380759,5.1973403018737535e-5,408,5197
3,92.5031055900621,92,-3592.2253516534843,-3456.8916015625,68,119,1302.626552795031,-0.09240601426973244,-0.47189114931368586,0.31665694086984497,161,5197
2,89.84684684684684,91,-3375.5336111257743,-3242.039306640625,65.5,113.5,1773.1854217854218,-0.0041484283893166675,-0.28060069430027534,0.37764002524578005,111,5197
1,61.473821989528794,62.5,-3386.7261023396595,-3144.459716796875,37,85,1084.8641423094364,0.04853247262034754,-0.5573726836377493,0.002787248672373739,382,5198
3,61.096774193548384,57,-3613.8180226972027,-3314.49658203125,32.5,85.75,1165.6298254891592,0.34548595929350967,-0.6369868417805945,0.2100432626552062,62,5198
2,60.407407407407405,53,-3725.2026728877313,-3467.732666015625,38,81.5,1084.4814814814815,0.010815394397873981,-0.8971443436732649,0.46528512990302606,27,5198
1,32.74309392265194,26,-3276.1782202957743,-2993.1519775390625,12,51,610.0196890160848,0.6533523852134809,-0.6961862281764298,4.100702472665265e-23,362,5199
3,46.44444444444444,51,-3305.442860921224,-3274.779052734375,25.5,68.25,643.568253968254,-0.4828459677950588,-1.1841003350145833,0.00302694257126792,36,5199
2,42.745098039215684,44,-3023.3365693933824,-2901.71337890625,30,56.5,406.5537254901961,-0.26071136688275814,-0.8004290741590421,0.2697706265398773,51,5199
1,24.12121212121212,16,-3125.152515141651,-3024.71337890625,8,38,437.5157699443414,1.0005746363687305,0.22380720472296514,2.2424042025822894e-8,99,5200
3,18.7,18,-4091.1366577148438,-3901.9432373046875,7,24.75,190.32631578947368,0.8102736072777766,0.2708331411781853,0.27866798324355585,20,5200
2,14.037037037037036,12,-3933.1147008825233,-3460.932373046875,9,19,113.57549857549857,1.3397411859149275,3.2002183538009685,0.1033110253353833,27,5200
2,NA,31,-6302.71923828125,-6302.71923828125,29.5,32.5,NA,NA,NA,NA,2,5202
1,32.529411764705884,37.5,-3297.3355497472426,-2758.4771728515625,20,41.75,153.46880570409982,-0.7015591391310959,-1.0505483553916057,2.1206306033018978e-5,34,5202
1,23.764705882352942,22,-5496.195599724265,-5389.11865234375,15,30,128.19117647058823,1.0142345452501782,0.521641932192539,0.15324546738299885,17,5205
3,29.375,30,-3594.220932006836,-3543.001953125,24.5,30.75,71.45,0.8446490513202425,0.8522569998661813,0.19612397220672434,16,5213
1,29.4,29,-3284.4771118164062,-3295.8846435546875,26.75,32.75,37.305263157894736,0.5379887040179727,1.1593476085153536,0.47102216754035536,20,5213
2,45.63157894736842,48,-3181.6704422800162,-3173.169921875,40,52,98.07681365576103,-1.1577543962129635,1.54964371686408,0.005478839578343561,38,5213
2,62.588235294117645,64,-3094.3743465647976,-2892.1717529296875,60.25,66,31.461675579322637,-1.166051850649649,1.2611085405470868,0.016629304228911606,34,5218
3,81.08333333333333,82.5,-4073.46533203125,-4170.795654296875,78,86,36.446969696969695,-1.1647241763864016,1.2851443599445391,0.13041692181635195,12,5219
1,79.5,78,-3677.5173950195312,-3527.4300537109375,75.5,86,32.857142857142854,0.18810872803929082,-1.8529754253308126,0.1139279401377049,8,5219
2,81.44444444444444,84.5,-3259.04443359375,-3177.3193359375,77,86,27.320261437908496,-0.5787392718114445,-1.353723901696391,4.949335562515553e-4,18,5219
2,26.6,27,-4555.420849609375,-4520.255126953125,25.25,28.75,25.822222222222223,-0.4006083684567599,2.4300798331899385,0.17811672659990158,10,5224
2,52.53846153846154,54,-4052.892859825721,-4041.06982421875,47,60,83.43589743589743,-0.5789712876494035,-0.8868461402385891,0.2618070271655228,13,5225
2,69.04,72,-3137.3578662109376,-2850.95361328125,50,83,303.95666666666665,-0.3287322765735458,-1.2725819433035086,0.0665106647358742,25,5229
1,NA,54,-2647.227294921875,-2647.227294921875,54,54,NA,NA,NA,NA,1,5229
3,74.21428571428571,77,-3085.5696323939733,-3102.7841796875,63.75,87.25,272.0274725274725,-0.7383825050402691,-0.1783333515847603,0.48143675934172414,14,5229
2,54.7,53,-4978.661108398437,-5032.34814453125,47.25,60,173.87241379310345,1.341634186641652,3.8315233391317824,0.10819210034524561,30,5232
3,59.5,59.5,-4546.0026448567705,-4341.080810546875,54,65.75,62.3,-0.09334275514221345,-1.6821469150720507,NA,6,5232
1,NA,58,-4281.244140625,-4281.244140625,58,58,NA,NA,NA,NA,1,5232
3,42,36.5,-3179.651848687066,-3343.5931396484375,30.25,51.25,285.7647058823529,1.5127870202625147,2.498536099155921,0.016498648320844973,18,5235
1,41.5,39.5,-3177.3045247395835,-3243.7137451171875,39,43,22.7,1.39801877974362,1.5643618156766095,NA,6,5235
2,36,35.5,-3602.8518676757812,-3491.6329345703125,25.25,46.25,182,0.07493949135474869,-5.093406593406594,NA,4,5235
3,64.75,61.5,-2781.024658203125,-2847.4984130859375,53.25,73,976.9166666666666,0.6146799837730038,1.7065220475116236,NA,4,5236
1,NA,37,-3473.592529296875,-3473.592529296875,37,37,NA,NA,NA,NA,1,5236
2,78.1304347826087,79,-3139.967481530231,-3059.59423828125,65.5,89.5,473.75494071146244,-0.3763778628398701,0.28239064079682086,0.8177838677757032,23,5236
2,90.625,92,-1466.1101036071777,-1645.8689575195312,82,101.25,170.55357142857142,-0.35536077649581554,-1.449680971944353,0.31143797974206566,8,5237
3,82.5,84.5,-1991.8709411621094,-2072.6663818359375,75.5,91,210.08695652173913,-0.09499936969706764,1.6731778483367816,0.44676411426328416,24,5237
1,85.35714285714286,88,-2175.1579731532506,-2410.737060546875,80,94,151.57142857142858,-0.7301515724805088,0.8395740326938219,0.1586484660289585,28,5237
2,42.875,42.5,-3283.0808715820312,-3204.8319091796875,38,48.5,45.839285714285715,0.0032796693876827082,-1.5567354615813154,0.765067987160405,8,5243
2,NA,31,-1425.1346435546875,-1425.1346435546875,31,31,NA,NA,NA,NA,1,5245
1,45.266666666666666,44,-5480.618929036458,-5479.39208984375,36,48.5,174.92380952380952,0.8862106413174573,0.7736504327246478,0.10195605353968064,15,5247
2,NA,117,-2896.00927734375,-2896.00927734375,117,117,NA,NA,NA,NA,1,5248
1,70.5,65.5,-3053.931884765625,-2835.7611083984375,50,86.5,760.1153846153846,0.796970405288893,0.18102541548746504,0.4491412078633031,14,5249
3,48.666666666666664,48,-4199.984293619792,-4443.64404296875,40.5,56.5,256.3333333333333,0.1870531626838987,NA,NA,3,5249
1,39.48148148148148,19,-2695.411046911169,-2530.722412109375,6,54,1887.7207977207977,1.1017199869643837,-0.27182110878518206,7.317685324515614e-6,27,5250
2,89.66666666666667,85.5,-3305.0991414388022,-2909.75341796875,75.25,106.25,350.42424242424244,0.33834316863461916,-1.4515551609313415,0.217453529598916,12,5250
3,79.33333333333333,74,-3674.471720377604,-3594.4976806640625,44.25,115.75,2439.866666666667,0.24019580743722266,-1.5662305830962724,NA,6,5250
2,98.25,93.5,-2013.715805053711,-1997.3351440429688,82.25,104.25,711.3571428571429,1.1201521587006773,0.9678830105732933,0.31601829737571263,8,5251
3,103.66666666666667,105,-2035.45068359375,-1998.0194091796875,96,112,257.3333333333333,-0.3714432824463328,NA,NA,3,5251
1,89,78,-2454.44931640625,-2560.273681640625,46,99,3572,1.334907019166419,1.7834630333726675,NA,5,5252
3,90.4,99,-2797.554402669271,-2781.139892578125,69,107.5,928.6857142857143,0.07065250582836041,-0.6019056323179895,0.5843325971528466,15,5252
2,90.6,89.5,-3101.0784301757812,-3229.029296875,73,101,529.1555555555556,0.6179241853453953,-0.6395179420910176,0.34019735978953425,10,5252
2,66.8,61,-3314.4578125,-3507.595947265625,53,68,548.7,1.5695476562198323,2.735985239927407,NA,5,5253
1,NA,76,-1713.72998046875,-1713.72998046875,76,76,NA,NA,NA,NA,1,5253
3,NA,58,-3584.951171875,-3584.951171875,58,58,NA,NA,NA,NA,1,5253
2,89.72727272727273,87,-3721.3417746803975,-3863.805419921875,78,112.5,896.2181818181818,-0.8718918034969008,0.21880257168932418,0.27742749039074144,11,5254
3,75.5,80.5,-3726.7713623046875,-3520.715576171875,50.5,87.75,906.5,-0.1533358657766555,-0.6441827308583276,0.352100694528403,10,5254
1,71.75,53.5,-3262.6644287109375,-3321.18408203125,33.5,91.75,3152.9166666666665,1.3931894607861481,1.4582509599413287,NA,4,5254
1,45.72727272727273,44,-2622.840742631392,-2551.1142578125,34.5,58,193.21818181818182,-0.16573197443632867,-1.8434543094376972,0.08226030231704971,11,5255
3,41,44,-3055.248876953125,-2710.29541015625,33,45,158.5,0.08268753481405282,-0.36284568460229494,NA,5,5255
2,NA,53,-3277.384765625,-3277.384765625,53,53,NA,NA,NA,NA,1,5255
3,91.75,95.5,-2881.6334228515625,-2672.5823974609375,66.75,120.5,1299.5833333333333,-0.26150151099835545,-4.256829137593426,NA,4,5257
2,89.33333333333333,108,-3349.037841796875,-3468.735595703125,80,108,1045.3333333333333,-1.732050807568876,NA,NA,3,5257
1,50.2,46,-2630.754931640625,-2842.953369140625,36,67,253.7,0.3128492262190739,-3.0735388228984397,NA,5,5257
3,60.5,57,-3093.6240844726562,-3177.8055419921875,48.75,68.75,289.6666666666667,0.8860022955455779,-0.5366352340759137,NA,4,5258
1,82,73,-2547.7263997395835,-2761.388916015625,63,96.5,1183,1.0968809672198985,NA,NA,3,5258
2,NA,93,-3456.7216796875,-3456.7216796875,93,93,NA,NA,NA,NA,1,5258
2,84.1,80.5,-2978.338232421875,-2989.0390625,70,104.75,777.6555555555556,-0.2505363678348235,0.13849253796665084,0.7029232942922028,10,5259
3,NA,103,-2101.475341796875,-2101.475341796875,101,105,NA,NA,NA,NA,2,5259
1,NA,56.5,-3950.00634765625,-3950.00634765625,46.25,66.75,NA,NA,NA,NA,2,5259
1,63.86666666666667,61,-3450.531005859375,-3594.12890625,53,80,472.6952380952381,-0.24314260029873802,-0.7340012753476081,0.6600516165197283,15,5260
3,82,73.5,-2848.6397501627603,-2910.1942138671875,68.25,103.25,1312.909090909091,0.015588981364672733,-0.4711889883407002,0.4474001654886995,12,5260
2,98,98.5,-4549.871490478516,-5014.119140625,62.25,121.75,2105.1428571428573,0.5813332872708997,0.05816096192002031,0.7573590571047462,8,5260
2,74.4,64,-3293.917724609375,-3287.968994140625,49,80,1028.5833333333333,0.9634706413200821,-0.4263959113606505,3.191395130571027e-4,25,5261
1,44,45,-2777.662939453125,-2811.197998046875,4,80,1671.5,-0.0018657378125149443,-2.876387939528165,NA,5,5261
3,64.27272727272727,66,-3070.8649458451705,-3267.734375,48.5,85,1281.418181818182,-0.2701139988206438,-0.3226243195994627,0.5716702910188948,11,5261
3,89,86,-3007.107647235577,-2972.744873046875,75,97,570,0.22427388893338038,-0.46606446738856744,0.5508582143843224,13,5262
1,68.57142857142857,55,-2976.5213448660716,-2527.095947265625,48.5,85,999.952380952381,0.9203120261051829,0.08200844823768172,NA,7,5262
2,99.66666666666667,106,-3008.583740234375,-3059.947998046875,92,110.5,372.3333333333333,-1.317879375097261,NA,NA,3,5262
1,129.79166666666666,124.5,-2907.252899169922,-2946.932373046875,101,154,2089.4764492753625,0.2205525642790992,-0.2211197391057123,0.6429015514904608,24,5263
3,82.91666666666667,95,-3005.6244099934897,-3023.9320068359375,70.5,98,811.719696969697,-0.5719482740508692,-0.20931888111330585,0.10026077884040704,12,5263
2,78.26666666666667,72,-3254.9510823567707,-3267.8330078125,59,96.5,631.2095238095238,0.4537788823179338,-0.7905351670959094,0.3221734349706421,15,5263
3,98.6,74,-2120.5957275390624,-2173.454833984375,34,110,9243.8,1.511388087250319,2.353093253976059,NA,5,5264
1,122.875,97,-2624.0632934570312,-2406.3052978515625,82.75,141,6851.839285714285,0.9425447300249026,-0.21089703517196987,0.03421545216216342,8,5264
2,116.0625,89.5,-3130.204719543457,-3002.3743896484375,73.75,153.75,3538.9958333333334,1.053700846572016,0.2518503396075004,0.01634794269130728,16,5264
2,166.28571428571428,167,-2127.2218715122767,-1607.0677490234375,120.5,199,2991.904761904762,0.41492857538850136,-0.9651684378358759,NA,7,5265
3,162,128.5,-2423.140838623047,-2205.2398681640625,91.5,219.75,8286.285714285714,0.8258015357883952,-1.0494340702141722,0.10984654828210412,8,5265
1,152.35,150,-2520.057513427734,-2549.035400390625,110.25,199.5,5300.239473684211,0.1206006100132779,-0.5381572114770008,0.8811212490742686,20,5265
1,101.82098765432099,88,-1967.1234368218315,-1855.619140625,67,132,2969.911854919101,1.0752036078850398,1.2903581401233697,1.7434177391444415e-7,162,5266
3,85.25819672131148,74.5,-1978.1205159171682,-1935.300048828125,43,119,2734.184088915874,0.6797300052781483,-0.2849405242237859,1.80284109032225e-9,244,5266
2,59.69063545150502,49,-2119.798678752172,-2024.5115356445312,26,81.75,1940.2877178534814,1.3108961909349084,1.8482988429133032,3.7e-24,598,5266
2,73.63218390804597,59,-2655.055061778803,-2605.917236328125,32.5,99,3128.5143009890403,1.3509997773104145,1.9993193567861451,4.461518763772804e-6,87,5267
3,76.06451612903226,62,-2873.1847238848286,-2769.9873046875,23,105.5,3945.9290322580646,1.3646928761549946,2.1502300553177838,0.008515138606768386,31,5267
1,78.75,66,-3299.750315348307,-3280.003662109375,26.25,88.5,5790.45652173913,1.4276592666009351,1.5805902634284557,0.0014209382520656841,24,5267
3,38.61818181818182,23.5,-2578.78427734375,-2509.45068359375,9.25,40,2413.430859049208,2.5037004307455493,6.274038845964736,3.7e-24,110,5268
1,153,160,-3091.082208041487,-3174.1083984375,99,209,5226.571428571428,-0.050816967449796115,-0.7869564264064487,0.6373990689956539,29,5268
2,25.19925280199253,15,-3200.1504823677565,-3073.04150390625,6,31,937.1672313611984,2.7566546415534456,10.078024367318017,3.7e-24,803,5268
1,63.00970873786408,35,-3236.2999397944477,-3196.0029296875,10.5,107,4055.4999048162954,0.9785379724510673,-0.1970061679691826,6.443608417470371e-14,103,5269
3,NA,109,-2751.4677734375,-2751.4677734375,109,109,NA,NA,NA,NA,1,5269
1,61.20634920634921,66,-2687.816877092634,-2637.04833984375,13.5,94,1800.295442908346,-0.028826426473705494,-1.1463207571977647,0.0016284677552109792,63,5270
3,NA,64,-2764.9892578125,-2764.9892578125,64,64,NA,NA,NA,NA,1,5270
1,115.57777777777778,117,-3091.97500994647,-3096.5185546875,82,148,2527.021890547264,0.15551939821243813,-0.5167075437517965,0.29574626373023616,135,5271
3,NA,179,-3038.8035888671875,-3038.8035888671875,176,182,NA,NA,NA,NA,2,5271
1,125.84057971014492,132,-2656.2923955502715,-2607.020263671875,93,159,2297.930093776641,-0.21225611228727917,-0.48601753164534567,0.19137061691505647,69,5272
1,56.20388349514563,46,-4293.534225908298,-4098.6923828125,29.5,74,1329.7717494764897,1.5140933209848395,2.856957630240062,2.4603275466222694e-8,103,5273
1,50.602739726027394,48,-2422.8180918236303,-2385.39599609375,33,65,475.18721461187215,0.32341503774121777,-0.5605962229974687,0.28624679445061496,73,5274
1,35.285714285714285,31.5,-3508.502284458705,-3069.1839599609375,24.25,43.75,303.9120879120879,1.1339348511775953,0.5405154657270103,0.04282623008449807,14,5275
1,35.12844036697248,32,-3716.185897407182,-3687.9482421875,25,43,223.89075773020727,0.8872127318044186,1.9327553077591753,0.0323526152345034,109,5276
3,60.1,64,-2583.9251953125,-2598.3311767578125,52.75,78.25,771.6555555555556,-0.954102185205301,0.07153255977049912,0.2143018730068809,10,5276
2,65.66666666666667,73,-2568.774943033854,-2554.28173828125,59.5,75.5,296.3333333333333,-1.5691136729280726,NA,NA,3,5276
1,52.90625,53.5,-3472.4586791992188,-3347.510009765625,23.75,78.5,1491.765120967742,0.48736231018017995,-0.386127464866551,0.33962120725154904,32,5277
1,67.33823529411765,66,-3336.491227093865,-3387.2821044921875,30.5,87.5,1865.600307287094,0.8844343896584954,1.083595976673684,0.04477208111824978,68,5278
3,NA,100,-3533.380615234375,-3533.380615234375,100,100,NA,NA,NA,NA,1,5278
1,83.4,56,-3056.0086048473013,-3065.469970703125,23.5,164.5,4512.8,0.5257302728528267,-1.4157355256899757,5.9683462483340496e-9,55,5279
3,NA,26,-1546.5709228515625,-1546.5709228515625,26,26,NA,NA,NA,NA,1,5279
1,48.71841155234657,42,-3415.595092312093,-3367.068359375,13,70,1708.1450583372573,1.0009500740856834,0.6398949965822891,7.974250282723732e-17,277,5280
3,37.46153846153846,34,-3343.356454702524,-3267.38037109375,26,48,207.10256410256412,0.3963824179282328,-0.6711779601263991,0.7498260716456233,13,5280
2,26,26,-3953.1087239583335,-4189.02978515625,25,27,4,0,NA,NA,3,5280
1,25.884615384615383,21.5,-2335.442137106871,-2222.3665771484375,12.25,34.75,402.9865134865135,1.331842977413099,1.4392821889900353,1.9785442130972542e-7,78,5281
2,30.2,28,-2828.05,-2705.59814453125,20,37,127.2,0.6173848636185453,-1.3458600332265327,NA,5,5282
3,NA,9,-1786.9786376953125,-1786.9786376953125,9,9,NA,NA,NA,NA,1,5282
1,24.333333333333332,24,-3644.5060221354165,-2976.673828125,23.5,25,2.3333333333333335,0.9352195295828312,NA,NA,3,5282
2,NA,2,-2283.530517578125,-2283.530517578125,2,2,NA,NA,NA,NA,1,5283
1,79,77.5,-2787.442802877987,-2562.7158203125,62.5,95.75,651.4545454545455,0.026524425288788626,-0.6327303008268425,0.7940384194336788,34,5283
2,89.0625,77.5,-3040.638252258301,-2346.2347412109375,47.25,124.75,3631.2625,0.5679404679819507,-0.3867570914796155,0.5263730196369376,16,5284
3,33.2,30,-3166.7653466796874,-2864.28515625,11,56,633.4166666666666,0.5917729875386143,-0.8890353914092419,0.009652867590513389,25,5284
1,50.136752136752136,41,-3192.0469709869126,-3022.57275390625,19,69,1507.825965222517,1.0870555803049202,0.5951640033662695,3.3650412303991933e-9,117,5284
1,61.62019230769231,45.5,-3130.5394768348106,-2874.162841796875,25,89.25,2803.10625696767,1.6312544127838324,2.733636785956989,9.504755862932942e-23,208,5285
3,57.792682926829265,48,-2853.4927204411206,-2713.080810546875,26,82.5,2016.4132791327913,1.525841906074357,2.656990305421694,8.213932192388956e-8,82,5285
2,42.714285714285715,35.5,-2861.3623570033483,-2685.62451171875,22.5,49,1082.7456445993032,2.070435014934194,5.398800548014058,6.676523548741486e-6,42,5285
1,139.04761904761904,157,-3299.7461053757443,-3225.756591796875,74,185,3973.447619047619,-0.26302986182538335,-1.1307527731013756,0.09072670642008523,21,5286
1,73.33333333333333,79,-2904.381192525228,-2616.961669921875,32.5,116.25,2410.7375886524824,0.29692135335842895,-0.9003150755695974,0.05342920511694751,48,5287
3,NA,79,-4208.19140625,-4208.19140625,79,79,NA,NA,NA,NA,1,5287
1,67.42094455852155,64,-4146.214757273085,-4028.403076171875,35,96,1594.8615357314877,0.3818078833219584,-0.598233605301417,4.95479466363534e-8,487,5288
3,71.94736842105263,67,-3828.496746109565,-3796.994873046875,43.5,98,1600.765511339324,0.5340944418494652,-0.02302787319013574,3.1246993656866524e-4,247,5288
2,53,46.5,-3881.5250681182483,-3701.6988525390625,28.25,73.25,1130.1739130434783,1.0038067354475726,1.294518748162032,1.7655164403021425e-5,162,5288
1,47.53937947494033,45,-2642.7957131470016,-2476.270751953125,18,76,1060.5026321499126,0.34491969358138136,-0.9317523904597032,2.800968920821875e-15,419,5289
3,60.5,63,-2724.6832536969864,-2651.010986328125,23.75,93,1645.148148148148,0.13240452135341602,-1.3153920171859925,0.03172889154861973,28,5289
