forest_type,severity_bin,mean_biomass,median_biomass,q25_biomass,q75_biomass,var_biomass,skew_biomass,kurt_biomass,p_normality,n_pixels,hex_ID
3,1-5,19.53293413173653,16,9,26,202.91306543539426,1.6199584482853944,3.8006085748853837,1.6329603835800684e-12,167,4846
2,8,112.08620689655173,110,93,135,1326.0801572897763,-0.1370956272736717,-0.04204390733931293,0.6888974994990912,58,4846
2,9,144,142,121,165,992,0.21303247109709372,-3.494797086368367,NA,4,4846
2,1-5,23.761904761904763,12.5,7.5,30,600.6736353077816,1.8481811179765575,3.0693651754919196,3.683805862087741e-8,42,4846
3,9,103.28571428571429,109,88,117.25,387.2967032967033,-0.34875592472967454,-0.9953303028472754,0.5244294824782927,14,4847
2,9,115.12121212121212,118,110,127,342.5473484848485,-1.0702143039137058,0.9838247273893509,0.01148356133685027,33,4847
1,9,28.48780487804878,20,11,35,539.9060975609756,1.3967862163225386,1.2492300368400586,1.8534911216195118e-06,41,4847
3,8,93.33333333333333,95,87,101.5,232.66666666666666,-0.5313291856731802,0.3554428945575154,NA,6,4847
2,8,113.4,116.5,111.5,121.25,157.15555555555557,-1.4623917390920624,2.1675077715508038,0.11768976999400207,10,4847
1,7,36.1587982832618,33,21,48,431.1858813082729,0.635885911960188,-0.04987635894900695,2.8627619133849202e-5,233,4847
1,8,31.231155778894472,26,17,40,470.38064057662046,1.37125327245293,1.8647644760273066,1.4072513750852612e-15,199,4847
1,6,42.54037267080745,44,29,57,365.79992236024844,-0.1993615975586135,-0.66975236111894,0.04693057299643913,161,4847
1,1-5,34.57142857142857,35,20,44,273.35714285714283,0.2568747354069566,-0.07359826532144441,0.5841312325212762,21,4847
1,8,45.64655172413793,42,27.75,57.25,663.9437975817286,1.1718268430243446,1.6882060191314425,1.60366729862446e-10,232,4848
1,9,50.67175572519084,48,33,63,678.9298884321785,0.5804980347842266,0.14292772667715703,0.03559613132634258,131,4848
1,7,41.288065843621396,38,26,49,589.8836173179608,1.7165928722229464,4.5110899867687335,2.6764861462883e-16,243,4848
1,6,37.800925925925924,34,24.75,46,501.5369293712317,1.780736679280768,4.556291421178976,2.5044922808114973e-16,216,4848
1,10-11,30,30,26,30,186.5,0.7008417513671366,2,NA,5,4848
1,1-5,45.06748466257669,35,24,59,799.2608498068621,1.2468303434430916,1.3599193806970278,1.287263335664641e-13,163,4848
1,6,44.90220820189275,36,20,61,1089.1328115641097,1.0514348582229438,0.48058314146427844,1.0877169538629864e-22,317,4849
1,1-5,24.03370786516854,18,10,30.5,464.74323494345896,1.9882005816997494,4.601409410820502,3.7e-24,623,4849
1,7,60.6417004048583,48.5,25.25,87.75,1888.7942818897768,0.8303218340918032,-0.0736822383549485,3.7e-24,494,4849
1,8,73.1328903654485,67,31,111,2171.110923676437,0.31727547183698096,-0.9692098144867739,3.7e-24,903,4849
1,9,72.10317460317461,65,31,111.25,2068.5181608760136,0.3482187961765183,-1.0609398775545984,1.641298673185182e-22,504,4849
1,10-11,64.29411764705883,48,26,107,2263.470588235294,0.5067197335719625,-1.1085767739419077,0.07130328930150466,17,4849
3,9,55.3,53,40,68.25,429.60506329113923,0.2377289830580713,0.41604763020644314,0.3322448898343147,80,4849
2,9,66.31372549019608,65,57.5,76,343.13960784313724,1.597084969955664,6.241181418263747,0.0024091855778084195,51,4849
3,8,52.08461538461538,52,36.25,65.75,428.2796064400716,0.036665238299960205,-0.20585452877769994,0.7709974943328284,130,4849
2,8,69.04964539007092,70,56,83,292.2618034447822,-0.13088485429144978,-0.4206724691120733,0.12418816147628585,141,4849
3,10-11,45.90909090909091,47,41,52.5,195.6909090909091,-0.19212980358991838,-0.1560130490995911,0.6595512383761006,11,4849
3,7,44.5,43,28.25,55.25,442.58181818181816,0.5981546580856533,-0.08320953720085655,0.12387406777794567,56,4849
2,7,57.94230769230769,65,33,80,701.6632730015083,0.042794226486316866,-0.7742670204609107,0.003632458118388182,52,4849
2,6,37.575,33.5,24.5,50,413.78910256410256,0.7927832304338286,0.7025391829924763,0.2461516917033907,40,4849
3,6,28.346153846153847,23,15.25,39,350.9553846153846,1.1886844778757861,0.9801436722390429,0.009934238480070306,26,4849
2,1-5,36.88235294117647,38,26.75,45,177.5614973262032,-0.2662509003785376,-0.15430993149756855,0.5780227649362233,34,4849
3,1-5,26.772727272727273,20,7.25,50,431.32683982683983,0.38749085965402863,-1.5616380188048313,0.0047192227740247734,22,4849
1,8,28.425714285714285,20.5,13.25,34.75,525.0761277118297,1.6426796331621976,2.6060731415775416,3.7e-24,350,4850
1,7,27.35872235872236,20,11,36,525.664104767553,1.4869242281487023,2.355866537869295,3.7e-24,407,4850
1,1-5,20.480861244019138,16,9,28,266.35771710168183,1.4620478064242648,2.4497439859516588,3.7e-24,836,4850
1,6,22.2603550295858,18,10,31.75,282.875634294945,1.3861469048028974,2.4923563350846925,2.220459563578482e-21,338,4850
1,9,35.92857142857143,24,15,51.75,964.2598967297763,1.4987687868120088,1.763795783820844,2.0898277326963013e-11,84,4850
1,10-11,NA,12,12,12,NA,NA,NA,NA,1,4850
2,10-11,34,36,26.75,42.75,132.72727272727272,-0.4759971392147372,-0.9817721899042969,0.3829547273026635,12,4850
2,8,25.392857142857142,23.5,12,32.5,268.02513227513225,1.3792455042471181,2.0409783448023355,0.010437478292903556,28,4850
2,9,36.793103448275865,35,23,47,360.7413793103448,0.7201732717339022,-0.20791462862735155,0.10208892251594712,29,4850
3,9,37.125,34.5,28.5,41.25,171.26785714285714,0.9362811163626183,0.13298125422361332,0.360884520519492,8,4850
3,10-11,NA,39.5,38.25,40.75,NA,NA,NA,NA,2,4850
2,7,10.5,11.5,7,12.75,13.807692307692308,-0.0944529542782765,-0.9081993184692574,0.16556773158488194,14,4850
3,8,20.142857142857142,20,14,26.25,61.97802197802198,0.09024463289512723,-1.0368762603399322,0.5791043400194449,14,4850
3,7,NA,14,14,14,NA,NA,NA,NA,1,4850
3,1-5,NA,8.5,7.25,9.75,NA,NA,NA,NA,2,4850
1,6,35.234693877551024,31,18,46.25,603.0268251630549,1.226811085546379,1.4449695897666666,6.669694120493448e-7,98,4851
1,1-5,23.27777777777778,17,10,28.75,402.6548946716233,1.8122278852006675,3.6912165663686936,3.7e-24,270,4851
1,8,39.747126436781606,36,25,53,477.3539160652232,0.7191211457414669,0.20973590870096806,0.00557189367552765,87,4851
1,7,43.40229885057471,40,26,61,570.6851109329057,0.39912215321688843,-0.7511760377949145,0.004639223436029163,87,4851
1,9,49.13636363636363,52.5,34,64.25,631.3614718614718,-0.15643804996914223,-0.2755321667348864,0.4659492232245658,22,4851
3,6,NA,29,29,29,NA,NA,NA,NA,1,4851
3,7,73.18181818181819,71,62,86.5,307.96363636363634,-0.15070490513066873,-1.0788635369705806,0.8032157011281722,11,4851
3,8,69.16666666666667,73.5,47.75,86.5,711.7878787878788,0.25429853575911043,-1.0265650091360026,0.5155834461952048,12,4851
3,9,81,71,69,93.5,300.3333333333333,0.8628932881009627,-1.3257773764752694,NA,7,4851
2,9,48.666666666666664,49,48.5,49,0.3333333333333333,-1.7320508075688397,NA,NA,3,4851
2,7,NA,79,79,79,NA,NA,NA,NA,1,4851
1,8,59.73432343234323,56,34,83,1280.2483075580285,0.5709473694910097,0.06935469528581074,7.619666138299025e-8,606,4852
1,7,49.787234042553195,45,23,71.75,1120.1081522478792,0.7735497712266521,0.19189177167726124,8.42714694856774e-15,470,4852
1,9,57.840796019900495,51,34,80,1053.564527363184,0.6858925895426476,0.12296916006831018,4.524704726648016e-6,201,4852
1,6,38.77070063694268,34,18,55,657.8130685171242,0.7486111455654708,-0.019781504823334885,3.340699335680184e-11,314,4852
1,1-5,27.26964560862866,21,10,38,518.743537065571,1.371176423828456,1.990571157467489,3.7e-24,649,4852
3,8,53.58064516129032,50,27.5,65.5,1227.584946236559,0.9106303350550933,0.24915747633780821,0.018565265006481417,31,4852
3,7,50.285714285714285,49,27,70.5,792.9815668202765,0.345465010279951,-0.784304840230853,0.15480013745668195,63,4852
3,6,47.9622641509434,45,24,67,871.1139332365748,0.38427184483156324,-0.8385959477523975,0.06597518953349796,53,4852
2,7,49.916666666666664,55,14.5,69.75,1137.719696969697,0.1656223975746747,-0.840550675193685,0.4099591016337906,12,4852
2,6,50.63636363636363,50.5,31.75,58.75,731.2900432900433,0.34321345088444766,-0.32150464097304315,0.5349581289389661,22,4852
2,1-5,31.681818181818183,28.5,15.5,47.25,336.8939393939394,0.2928324248329146,-1.2648111493895642,0.16784566109777382,22,4852
3,1-5,26.159420289855074,16,7,39,604.0477408354647,1.1915138762417679,0.4366795713214701,3.180848370489636e-11,69,4852
3,9,43.285714285714285,28,7.5,69,2010.5714285714287,0.9076494049078525,-0.5210854524418504,NA,7,4852
2,8,73.71428571428571,86,35,105.5,1796.2380952380952,-0.18328731595139952,-2.041572059936408,NA,7,4852
1,10-11,NA,42,42,42,NA,NA,NA,NA,1,4852
2,9,NA,18,18,18,NA,NA,NA,NA,1,4852
1,1-5,69.72727272727273,59,53,88,513.8181818181819,0.25142479618845215,-1.55747131078365,0.1825031676465055,11,4853
1,7,92,106,81,110,988,-1.6066834278056379,NA,NA,3,4853
1,8,57.75,62,45,74.75,670.9166666666666,-0.753490459002745,-0.5683281562957516,NA,4,4853
1,6,65.75,67,60.75,72,129.58333333333334,-0.5872452689623007,0.43292356365215445,NA,4,4853
1,7,47.88495575221239,43.5,25,68,867.8800393313668,0.6835575495535696,0.2839393503482084,3.00851066769142e-5,226,4855
1,8,53.17209302325581,48,23,77,1144.330058682895,0.5282782496224031,-0.4603907654994663,7.73266745759085e-6,215,4855
1,6,40.39655172413793,36,24,52,686.2291209886387,1.4113759917500746,3.180763355022921,1.2358249115508079e-8,174,4855
1,1-5,32.347682119205295,30,15.25,47,407.74250291522736,0.7243869936135303,0.7515860941771668,1.695366351688906e-6,302,4855
3,7,113.75510204081633,115,92,133,1014.1471088435375,-0.20071985461986344,-0.4822853688420271,0.7346511421464321,49,4855
3,6,73,72,54,94,567,-0.09954619865263599,-2.057556557145035,NA,7,4855
2,1-5,69.94117647058823,69,65,84,458.55882352941177,-0.5498568103489071,0.39614830850186666,0.3611017635317323,17,4855
2,6,134.85714285714286,150,118,174,2555.7285714285713,-0.8846429982411269,-0.3263243618261172,0.015116715414513955,21,4855
2,7,148.3235294117647,153.5,130,170.25,753.6549604916594,-0.722263605412689,0.551255321935569,0.11730785435674722,68,4855
3,1-5,64.33333333333333,67,62.25,73.25,336.6666666666667,-1.3124891034511508,2.567478874620131,NA,6,4855
1,9,69.97391304347826,61,33.5,107.5,2190.9554538520215,0.43698103508813513,-0.9244736860263847,4.0836403703487455e-5,115,4855
3,8,114.68686868686869,119,88,142.5,1530.1560502989075,-0.2732341147803466,-0.6002223663459416,0.1564884154500752,99,4855
3,9,113.19402985074628,121,81.5,146.5,1799.6436001809136,-0.27722977578309727,-0.8873380648195291,0.03845774433070952,67,4855
1,10-11,35.5,16,9.25,42.25,2257.6666666666665,1.8730558623681952,3.563729880036046,NA,4,4855
2,9,138.82,137.5,117.5,152.75,641.6608163265306,0.4609190396339879,-0.39560035656206427,0.23827845913291557,50,4855
2,8,147.02919708029196,148,131,161,541.3962000858737,-0.3540610912585513,1.0050703878814853,0.2849237841216963,137,4855
3,10-11,89.75,87,56.75,120,2992.25,0.24134678097657095,-1.0977755977945107,NA,4,4855
1,8,85.91730141458106,80,51,115.5,1911.714286391621,0.45505133102866674,-0.4562936505421459,6.131217706817238e-16,919,4856
1,9,80.21722846441948,77,48,110,1760.042859958886,0.4858826029131271,-0.10523922008080422,0.0018752777699844814,267,4856
1,7,88.59551886792453,86,60,114,1721.608338809561,0.3048207385203401,-0.31332763016973986,2.883976887391053e-6,848,4856
1,6,95.79442508710801,95,70,121.75,1648.2264261086889,0.1235014804309223,-0.3241933537815584,0.03664486187970636,574,4856
1,1-5,73.98168498168498,79,25,118,2385.6577515621634,0.03140091328531983,-1.4714851505770545,8.519051833379104e-22,273,4856
3,8,104.6,100,80,132,1498.8333333333333,0.2949574027801257,-0.43488900328540264,0.8515141668797606,25,4856
3,7,97.24,100,85,111,795.94,-0.8757142987781166,0.7888126171267741,0.056349655467290524,25,4856
3,6,90.55555555555556,85,67,98,1256.5277777777778,0.6705991577465739,-0.24157521987700883,0.4139154691586269,9,4856
3,9,76.5,75,64.75,86.75,477.6666666666667,0.36782718276823306,0.17119448898922807,NA,4,4856
2,7,120.21428571428571,122,90,150,1554.489010989011,0.061739263628963224,-1.0044404886342686,0.8744565408365883,14,4856
2,8,109.5,128,73.5,144.5,2026.2857142857142,-0.7022963546937159,-1.347818178629814,0.1374868560190096,8,4856
2,6,146.25,148.5,135.75,159,1184.25,-0.3890645841070129,1.5470321561373344,NA,4,4856
1,10-11,42.2,30.5,26.25,57.25,538.4,1.1881410798813892,0.6169783036004063,0.05453670998673169,10,4856
1,6,70.4267515923567,68,32,105,1608.1949207904622,0.24485198702730915,-1.1951703208924558,3.9872474958352236e-7,157,4861
1,7,41.00476190476191,31.5,20,50.75,824.7990202779677,1.2309844213413343,0.8765610306681614,2.2171474470522377e-20,210,4861
1,1-5,102.46428571428571,112,75.25,133.25,1381.813492063492,-0.5250864892363791,-0.9966168268517862,0.03619375380224799,28,4861
1,8,20.216216216216218,16,11,25,240.84084084084085,1.7065975644557199,3.4068975606163137,1.2750235756785912e-4,37,4861
1,9,NA,9,9,9,NA,NA,NA,NA,1,4861
2,7,8.089887640449438,5,3,7,127.58509490255824,3.6262508768736947,14.11856221672472,3.7e-24,178,4869
1,9,10.285714285714286,9,5,13,63.166666666666664,1.336333433107902,1.6352934979532336,1.0634659577966553e-4,49,4869
2,8,14.964757709251101,8,5,23,192.20626075794263,1.2362040377112502,0.6131564629481434,3.7e-24,454,4869
3,8,11.906976744186046,7,4,17,123.5894370788959,1.5722805513091132,2.2442631449003243,3.7e-24,215,4869
2,6,4.384615384615385,4,4,5,1.2564102564102564,-0.49903707832417754,0.4672144182348275,0.12512902276011062,13,4869
3,7,6.487179487179487,5,3,7,51.811521811521814,5.259316454583564,34.76871715331995,4.852884052571222e-24,78,4869
3,9,14.12087912087912,10,5,21,143.46300366300366,1.1695358434234002,0.7218666933075225,1.4820194885429826e-10,91,4869
2,9,23.236666666666668,22,11,32,210.64948717948718,0.6848262495486548,0.18991792562458862,9.044625167947596e-7,300,4869
1,8,11.676470588235293,10,5,15.25,91.38630377524144,1.847200850535754,4.5321171378737475,5.915700437419222e-7,68,4869
1,10-11,NA,15,15,15,NA,NA,NA,NA,1,4869
1,7,8.074074074074074,4,3,6,91.53276353276354,2.6457069204290384,7.440169240593961,3.008692341298357e-10,27,4869
3,10-11,NA,31,31,31,NA,NA,NA,NA,1,4869
2,10-11,37.42857142857143,38,24.25,53,364.25396825396825,0.2788772689254848,-0.0937078022103924,0.41221637737508726,28,4869
2,NA,14.666666666666666,15.5,10,19.5,63.46666666666667,-0.28625298914002195,-0.7064847998022731,NA,6,4869
1,6,NA,3.5,2.75,4.25,NA,NA,NA,NA,2,4869
3,6,4.666666666666667,5,3.5,6,6.333333333333333,-0.5855827262813887,NA,NA,3,4869
3,NA,NA,11,11,11,NA,NA,NA,NA,1,4869
1,9,33.607142857142854,27.5,19.5,40.5,731.5066137566138,2.833532374324072,10.810210828789701,5.3900788589365346e-5,28,4881
3,9,55.96774193548387,57,40,69.5,528.8322580645162,0.4512187705773416,0.66713820343187,0.9317212026543359,31,4881
2,8,49.416666666666664,43,31.75,62.5,767.4295774647887,1.1272693500084956,1.479023004188396,0.0010368249240762576,72,4881
1,7,22.85,19,14.25,29.75,181.6078947368421,1.717021807363096,3.4736272537468045,0.006580878833962609,20,4881
1,8,36.41304347826087,29,16,47.5,828.2478260869565,1.7956725245642835,4.383449337869576,2.252739739552505e-5,46,4881
3,1-5,14.75,15.5,12,18.25,21.583333333333332,-0.5609766049234381,-2.478138370030262,NA,4,4881
2,7,38.2962962962963,35,23,47,327.83190883190883,0.5412440265124716,-0.2612754322750443,0.49676709326401586,27,4881
1,6,13.333333333333334,10,9,14.75,61.06666666666667,1.7253188872908949,2.8853497263591463,NA,6,4881
2,1-5,9,7,5,12,52,1.1520696383139373,NA,NA,3,4881
2,9,61.34,60,41.25,74.5,1045.2085714285715,1.2985254254815424,3.056196860646793,0.006236650053317202,50,4881
3,8,46.71052631578947,37.5,28,59.75,830.8058321479374,1.2628385296320461,2.0838501336384523,0.007297951081691218,38,4881
3,7,25.4375,16.5,12.75,27.25,471.4625,1.8304087108828504,2.9003579292365536,4.545347790653439e-4,16,4881
2,6,31.857142857142858,24,22.5,44,341.14285714285717,0.3019646553335709,-0.6490794284094956,NA,7,4881
3,6,17,17,13.75,20.25,35.333333333333336,0,-0.5932716269134923,NA,4,4881
1,10-11,NA,10,10,10,NA,NA,NA,NA,1,4881
2,9,30.35164835164835,24,12,43.5,637.3416361416362,1.4232648728608503,1.983560504647546,1.906509395129629e-8,91,4888
2,8,27.020833333333332,27.5,13.75,35.25,229.76551418439718,0.6262615593018825,-0.27695953678045354,0.03118130994623395,48,4888
3,9,32.935483870967744,29,15,45.25,417.47117927022737,0.8020363087245184,0.3055251838507456,0.023000734085999706,62,4888
3,7,31,31.5,20,35.5,246.8,0.7075216587223865,0.6579189312010588,NA,6,4888
2,10-11,31.5,24,17.25,41.25,475.5,1.1110323312528276,0.21955437908626826,NA,6,4888
3,10-11,24,25,11,32,173,0.18897280124044702,-1.9548598349426978,NA,5,4888
3,8,31.18918918918919,26,13,42,486.7687687687688,0.9103677224701121,0.013401990304828621,0.003680185413661728,37,4888
1,9,26.1,20,12.5,32.75,361.8777777777778,1.5112655199822482,1.8986298307122114,0.040741495782712564,10,4888
1,8,50.2,28,8,98,2770.2,0.5236528742233607,-2.8423045279999477,NA,5,4888
2,7,31.454545454545453,16,12,43.5,871.3073593073593,1.3217140240852276,0.5268069971388207,3.1890508239154485e-5,22,4888
2,6,20.833333333333332,19.5,7,23,377.3666666666667,1.31661867486881,2.262770313474174,NA,6,4888
1,7,NA,12,11,13,NA,NA,NA,NA,2,4888
3,NA,NA,62,62,62,NA,NA,NA,NA,1,4888
2,9,39.24061810154525,35,21,51,572.6742757233,0.9345490522981894,0.9108608738708752,5.348455448940241e-14,453,4889
2,8,40.14883720930233,36,17,56,851.4136932834607,1.0191266381186963,0.8460421608777204,2.6226683060950275e-20,430,4889
1,9,36.48051948051948,27,18,52,537.0686944634313,0.7287452982019665,-0.3320964916757944,3.05788755691842e-5,77,4889
1,8,38.84126984126984,32,18,49.5,696.5550435227855,1.0658740377604312,0.7688712312244835,1.475562643283307e-4,63,4889
1,7,30.38888888888889,29,15.75,47,343.31045751633985,0.278278594468932,-1.074712028920819,0.44866407892041527,18,4889
2,10-11,33.0625,28.5,12.5,42.5,606.5958333333333,0.8731281807642063,-0.2113754163257485,0.07338503982243137,16,4889
3,8,37.697841726618705,31,17,50.5,737.0384735689709,1.19577016638557,1.113586631479433,3.7235764435714955e-10,139,4889
3,9,32.07518796992481,26,14,48,584.7973342447027,1.3193905477814327,2.916301157098446,1.6235901524487702e-6,133,4889
3,10-11,40.81818181818182,28,15,54,1267.5636363636363,1.6061907365102719,3.1744287500771033,0.09222922386362845,11,4889
2,7,37.42040816326531,28,13,51,964.3758113081299,1.1856557810913568,0.8656961111978876,4.190695693302368e-21,245,4889
3,7,36.1,34.5,18,48.75,501.6847457627119,0.5488943827807128,-0.2807923931566094,0.15808451909868734,60,4889
1,6,NA,10.5,9.75,11.25,NA,NA,NA,NA,2,4889
3,6,40.892857142857146,29.5,17.75,63,937.5066137566138,0.8623855027786427,-0.49213069257175057,0.0015104679619129342,28,4889
2,6,36.05882352941177,25,8.5,53.5,1149.2761714855433,1.0262383262930856,0.1826719463474063,5.740259655133979e-12,119,4889
2,1-5,32.32,25,13,42.5,693.7881081081081,0.9410845192628552,0.03090198772263953,4.619401385042288e-6,75,4889
2,NA,55.875,51.5,36.5,69,1252.6964285714287,0.9398840569577143,1.6962798570906288,0.6200045445374034,8,4889
1,10-11,NA,20,15,25,NA,NA,NA,NA,2,4889
3,NA,30.666666666666668,30,22,39,289.3333333333333,0.1760979853981284,NA,NA,3,4889
3,1-5,25.75,27.5,15.25,38,394.25,-0.422738716544118,-0.8996010742566432,NA,4,4889
1,8,55.04545454545455,62,19.25,76.75,1558.7121212121212,0.58031775304421,-0.423491168895675,0.03598690551098862,22,4894
1,9,64.52380952380952,56,26,87,1817.5619047619048,0.7785183121498459,-0.028583171936447223,0.2001027510919365,21,4894
3,9,95.47368421052632,88,73.5,116.5,1572.485380116959,0.37657686207691143,0.8821521870835918,0.11407974042837726,19,4894
3,7,87.71428571428571,100.5,56.5,111,1563.9120879120878,-0.5264138907913573,-0.8814016433896796,0.20186547177440547,14,4894
1,6,54.61538461538461,44,34,71,1158.0897435897436,1.238067675582359,2.2137621443802318,0.24358976486620046,13,4894
1,7,60.6,70,29.5,84,1478.9714285714285,0.535245710508988,0.22605088634259693,0.4189111864412743,15,4894
3,6,61.666666666666664,40,29,108,2235.75,0.7913948102542617,-1.0605848813686631,0.07648247359250389,9,4894
